SAMPLE ID,00_ctr-2,03_ctr-n3,14_ctr-6,83_ctr-n1,28_als-n1,30_als-n1,29_als-n1,52_als-n6
SLC2A4,0.374169,0.322574,0.119831,0.584059,0.148773,0.250363,0.234783,0.162422
SLC2A4RG,9.68583,6.4903,7.60063,12.9439,7.4905,6.38336,9.18146,7.56295
SLC2A5,0.267517,0,0.208592,0.386125,0.289341,0.0509674,0.148726,0.103434
SLC2A6,3.52821,2.2708,7.92914,3.92015,7.77769,3.343,6.83053,7.97788
SLC2A7,0,0,0,0,0,0,0.0235603,0
SLC2A8,4.40858,5.08938,6.48904,6.73063,6.52649,4.59216,5.74049,5.45551
SLC2A9,0,0,0,0.119799,0,0,0.0389531,0.0301006
SLC30A1,5.17856,10.9406,6.08175,5.58915,5.8047,4.70433,5.48023,4.20703
SLC30A10,1.39542,0.208134,0.922396,0.300061,1.24994,0.606786,0.780723,0.605937
SLC30A2,0.0126559,0.0344698,0.0145348,0.0515347,0,0.0106543,0,0.0360365
SLC30A3,0.593495,3.30372,3.17531,0.883447,2.02512,3.5031,3.55476,2.90499
SLC30A4,2.00295,2.42853,2.27705,2.2772,2.30938,2.60875,1.70175,2.47405
SLC30A5,11.6648,8.30274,10.0236,10.6522,12.5485,9.66088,9.30229,13.4936
SLC30A6,6.55029,2.2153,5.38719,5.62664,6.48451,2.31419,5.65248,7.60552
SLC30A7,2.92604,2.89615,2.48966,2.64693,2.50439,2.86527,2.59794,2.8658
SLC30A8,0.0334325,0.0693125,0.0595966,0.0923467,0.0795014,0.0891354,0.0277773,0.0364797
SLC30A9,34.0833,14.5253,31.7511,29.917,36.9168,17.2842,30.1105,38.2953
SLC31A1,12.287,6.7211,8.71238,13.2006,9.55644,8.63567,8.82652,12.3565
SLC31A2,1.84713,0.929,1.548,1.59845,1.80716,1.40088,1.18548,1.67419
SLC32A1,13.0515,8.59944,12.7368,8.78848,22.6105,22.8531,20.9189,20.6823
SLC33A1,6.71017,7.5508,5.8771,6.75018,6.8618,7.00791,5.73446,7.34184
SLC34A1,0,0,0,0.0123207,0,0,0,0.0146314
SLC34A2,0.341576,0.0412672,0.195962,0.184016,0.197818,0.0239501,0.25335,0.067427
SLC34A3,0.468726,0.160523,0.141239,0.147485,0.419009,0.138058,0.201399,0.145108
SLC35A1,11.1064,6.54513,10.5349,10.352,10.8858,9.74905,10.8613,11.2491
SLC35A2,11.4612,10.4373,14.1596,12.003,14.7067,8.73506,11.4389,15.1427
SLC35A3,3.20071,1.29578,2.82395,2.55009,3.53827,1.9428,2.49715,3.37689
SLC35A4,20.8545,3.63604,23.6825,21.2249,23.513,10.167,23.2677,20.9958
SLC35A5,10.6636,5.81822,15.0028,11.7909,15.7415,6.91452,15.3301,14.5528
SLC35B1,27.2557,19.9813,33.9318,29.0943,34.8634,19.3407,30.9397,37.091
SLC35B2,26.0477,10.0287,22.4027,22.1155,24.0564,10.7325,24.9372,25.121
SLC35B3,4.67793,4.02744,4.5096,5.26655,4.41379,3.96993,3.82528,5.05302
SLC35B4,10.4699,5.60124,11.616,8.59719,11.1068,8.86384,11.7125,11.7682
SLC35C1,7.54425,4.20975,9.89062,9.89951,8.98943,7.7405,7.64964,9.71217
SLC35C2,16.0887,10.002,16.7415,14.3449,20.9746,11.4566,17.5125,18.4406
SLC35D1,3.00691,1.79461,2.65033,2.94939,3.01579,2.28513,2.83452,2.84094
SLC35D2,5.08352,10.0657,5.12927,4.25209,3.79164,2.70526,3.27806,3.41192
SLC35D3,0.0375582,0,0.0431339,0.189168,0.0174306,0,0,0.0237651
SLC35E1,12.2247,6.89955,11.2113,14.2012,14.8989,9.82592,11.8921,15.2387
SLC35E2,6.48676,6.53959,8.28344,2.93099,12.992,7.90576,6.13918,4.87192
SLC35E2B,63.5689,30.8059,43.6186,35.338,53.5346,37.413,50.978,27.2721
SLC35E3,5.4764,1.32124,5.99912,5.80314,5.86597,2.21808,5.80768,6.02764
SLC35E4,3.11888,2.0044,4.53685,2.74494,3.70549,2.99722,2.72397,3.17447
SLC35F1,13.3253,6.23842,17.2058,10.1293,17.7631,13.0189,16.0652,14.098
SLC35F2,0.803798,0.600561,1.12317,1.13575,0.81684,0.95811,0.903624,1.07834
SLC35F3,0.449295,0.235887,0.656721,0.738398,0.781935,0.163328,0.376264,0.600893
SLC35F4,0.567376,2.08517,1.97456,0.352571,1.93897,1.75134,1.5416,2.49675
SLC35F5,7.8259,3.37224,6.89254,9.91191,7.83638,6.31764,6.76043,6.74898
SLC35G1,0.60235,0.141987,0.564712,0.835853,0.633262,0.0724403,0.603679,0.676466
SLC35G2,2.61222,4.80971,6.68766,3.04739,4.63941,5.22076,5.09837,6.3928
SLC35G3,0.0164069,0.0579483,4.16E-30,1.30E-31,0.0438648,0.0638905,0.0424345,0.0857996
SLC35G5,0.378708,0.387097,0.0981836,0.132645,0.0684452,0.327266,0.37855,0.262728
SLC35G6,0.0383249,0.0431982,0.0999197,5.96E-13,6.92E-08,0.111604,0.038484,2.46E-15
SLC36A1,3.31826,1.24443,2.96572,2.3508,2.88306,1.32113,2.27367,2.83423
SLC36A2,0.15584,0.254038,0.132181,0.134997,0.155928,0.154725,0.116892,0.118851
SLC36A3,0,0.00986641,0.0235626,0.0213619,0,0.00833659,0,0
SLC36A4,13.6167,6.66273,12.0896,9.60363,13.0557,9.91043,11.297,13.049
SLC37A1,10.6862,4.67454,14.5847,6.88921,11.1986,9.30935,11.4614,10.7041
SLC37A2,1.15368,1.52858,0.804656,0.760839,0.752993,1.64977,0.761531,0.782701
SLC37A3,13.8368,6.51974,13.5203,11.6733,13.8828,7.85299,14.3712,14.2457
SLC37A4,25.2503,8.46056,17.84,14.3487,15.7218,7.74801,17.8198,16.6788
SLC38A1,19.3472,13.3562,24.3982,20.2805,27.9854,19.2889,25.8414,30.5566
SLC38A10,20.3377,6.98752,18.2198,21.4154,20.5464,6.98707,18.7174,18.1878
SLC38A11,0,0,0,0,0.0237203,0,0,0
SLC38A2,23.5368,22.3,21.5956,22.3564,22.6798,19.0051,24.7594,31.4899
SLC38A3,1.60059,0.509679,2.01788,1.46772,1.62529,1.26639,1.96596,1.62198
SLC38A4,0.116346,0,0.0267237,0.358246,0.0971926,0,0.00952697,0.236364
SLC38A5,0.756942,0.386091,0.392043,0.672788,0.268636,0.224215,0.273449,0.464871
SLC38A6,3.30935,2.31061,2.85451,2.51701,2.67241,2.04874,2.89185,2.56537
SLC38A7,7.07944,1.52678,7.48243,6.20451,7.07008,2.43767,6.1718,6.52734
SLC38A8,0.0451387,0.0434474,0.0259199,0.0730764,0.0942691,0.0949988,0.0554424,0.0856852
SLC38A9,5.04427,1.42666,4.77563,3.54721,4.87618,1.76896,4.68574,4.54728
SLC39A1,37.281,15.8873,27.4774,31.2312,31.4484,14.4891,31.5084,33.5721
SLC39A10,15.2646,13.0987,19.259,15.2456,17.8358,20.1416,18.0299,19.7208
SLC39A11,3.98294,0.859212,2.96416,4.06097,2.79734,1.74506,2.42006,1.89135
SLC39A12,0.0653586,0.0419397,0,0.0352703,0.045499,0,0.0267593,0.0498916
SLC39A13,11.011,6.6679,9.51914,14.7435,9.47581,7.02886,10.0762,9.50508
SLC39A14,5.18715,9.57731,5.09167,6.43034,4.95928,7.75038,4.05102,5.24446
SLC39A2,0.0208586,0.040154,0.0479103,0,0,0,0,0.0593926
SLC39A3,15.9808,11.7859,21.6218,16.5398,26.977,14.5633,21.602,27.3104
SLC39A4,1.04468,0.410399,0.99848,0.352635,0.663248,0.515511,0.300338,1.04567
SLC39A5,0.0897098,0.158305,0.0680105,0.0484113,0.0416339,0.137112,0.128552,0.141911
SLC39A6,44.6187,47.7675,55.4901,35.5035,57.3503,51.4582,56.3178,60.7211
SLC39A7,77.229,77.6992,72.6633,76.7537,81.6032,73.8804,78.0781,86.2891
SLC39A8,1.90896,0.983619,1.84703,2.0082,1.31684,0.904019,1.59825,1.60951
SLC39A9,17.6741,12.0102,19.4988,16.4821,19.6368,15.9577,18.8798,21.7745
SLC3A1,0.195917,0.264798,0.0220467,0.124754,0.167583,0.462563,0.199874,0.0922684
SLC3A2,42.4304,122.24,42.9826,58.4691,41.6953,77.9087,38.132,51.4888
SLC40A1,3.38763,0.75377,6.1238,13.4378,5.56185,0.799995,2.55058,4.27594
SLC41A1,10.2234,5.92995,9.34539,10.988,10.1526,8.36582,9.76328,9.03953
SLC41A2,3.39022,1.11073,3.10743,2.56137,4.83202,1.71868,2.88666,3.34674
SLC41A3,32.4366,26.749,28.4938,24.5404,29.4468,26.2037,27.0144,25.4876
SLC43A1,0.299191,0.399638,0.189364,1.23977,0.138853,0.188903,0.168431,0.16565
SLC43A2,9.87631,6.09763,13.0597,8.07946,15.9968,8.79457,12.9644,13.2299
SLC43A3,1.57232,0.199844,0.584106,0.85569,0.629439,0.190294,0.819049,0.750913
SLC44A1,14.2857,4.88806,8.61769,14.8008,10.7823,6.24577,8.08248,9.01054
SLC44A2,34.4668,23.843,24.7912,35.369,26.5284,21.2806,31.6595,22.061
SLC44A3,1.55816,0.585024,2.3512,2.03176,1.3592,0.375313,0.961609,1.0083
SLC44A4,0,0,0,0,0.0156006,0,0.0137547,0
SLC44A5,12.9754,5.64303,15.2718,6.48673,12.0962,13.8894,10.0362,10.5624
SLC45A1,4.19266,2.39056,7.06023,4.19333,5.83738,4.63705,5.72357,4.67957
SLC45A2,0.177047,0.230565,0.116422,0.114329,0.180694,0.134454,0.218691,0.088526
SLC45A3,0.768133,0.470496,0.360886,0.480463,0.437507,0.396804,1.06141,0.497086
SLC45A4,2.58831,2.34824,2.57086,3.8411,2.44709,1.99491,2.38435,2.42345
SLC46A1,2.59193,2.05563,1.86296,2.31923,2.80372,2.33071,2.40579,2.68264
SLC46A2,0.0471954,0.0227135,0.0271009,0,0.0328548,0.0397309,0.0144921,0
SLC46A3,1.13956,0.298369,1.21921,1.85377,1.35697,0.634839,0.560117,1.04699
SLC47A1,0.507776,0.190261,0.441624,0.637597,0.228337,0.285224,0.438312,0.12028
SLC47A2,0.314026,0.0241313,0.164646,0.140663,0.298305,0.175547,0.144072,0.0865902
SLC48A1,6.35597,3.70756,7.46127,7.01715,7.59198,5.75593,6.17308,5.74611
SLC4A1,0.104057,0.184463,0.0744259,0.0526395,0.0597053,0.0905308,0.045874,0.0887643
SLC4A10,1.34544,0.340569,1.69019,0.912397,2.51098,2.82098,1.40919,1.57321
SLC4A11,0.361619,0.238141,0.535416,0.692562,0.543143,0.304216,0.303887,0.144518
SLC4A1AP,10.3178,8.32417,11.2037,8.71839,12.3905,8.52382,12.3117,13.7954
SLC4A2,17.4028,10.5725,14.8411,13.8825,16.0271,6.10924,16.249,14.622
SLC4A3,7.83788,4.29503,11.8218,6.69469,9.9753,7.76322,8.58487,7.74749
SLC4A4,7.27142,1.49178,5.39196,4.29607,8.82999,5.23961,5.71909,6.0986
SLC4A5,0.917339,1.94519,0.79803,1.03502,1.16816,1.52054,1.78347,1.4999
SLC4A7,4.90122,5.5896,5.04175,3.58465,4.63923,6.23426,5.14664,6.11208
SLC4A8,11.6504,15.0332,13.4469,7.95028,13.5388,17.0563,13.1304,14.139
SLC4A9,0.0784483,0.0268879,0.0320816,0.0200996,0.0379297,0.039194,0.0446151,0.0176757
SLC50A1,6.26719,2.57868,4.14878,8.696,4.86153,2.76012,4.34368,3.92106
SLC51A,0.284048,0.136702,0.209711,0.306569,0.395477,0.461165,0.174444,0.231085
SLC51B,0.031405,0.272055,0.0721345,0.033895,0.0874496,0.026438,0.115721,0.178845
SLC52A1,0.0375363,0.0911445,0.0141892,0.0133554,0,0.105232,0.0308938,0.0118311
SLC52A2,12.3229,8.65438,14.7095,12.5596,15.6133,7.94413,14.4167,16.3829
SLC52A3,0.0109539,0,0,0,0,0.00922141,0,0
SLC5A1,0,0.00593313,0.00710164,0.00665283,0.0257466,0.0311351,0.0151423,0.0175516
SLC5A10,0.0442757,0.030541,0.056599,0.0598438,0.0618307,0.0498475,0.0419444,0.031565
SLC5A11,0.0254478,0.0274347,0.073064,0.0413054,0.0177153,0.0107115,0.0156283,0.0135264
SLC5A12,0.0613737,0.0954272,0.0433753,0.0254768,0.0131461,0.0914104,0.0231948,0.0672135
SLC5A2,0.24298,0.274088,0.311927,0.173273,0.317943,0.504717,0.349732,0.151035
SLC5A3,9.51052,13.1181,8.599,5.67322,7.9491,11.1205,7.18507,7.60965
SLC5A4,0,0.0843998,0.0503513,0.0315459,0.0813888,0.123028,0,0.083225
SLC5A5,0.236638,0.21844,0.116865,0.0656269,0.0413838,0.142224,0.132188,0.104433
SLC5A6,10.6836,7.54178,10.1148,7.41622,9.68342,5.99202,10.4391,10.2793
SLC5A7,0.694268,0.900209,6.77405,0.167202,2.95578,4.0864,0.549704,1.5902
SLC5A8,0,0,0,0,0,0,0,0.0085268
SLC5A9,0.064237,0.0264986,0.0737733,0.0597586,0.0255532,0.00772531,0.101443,0
SLC6A1,10.8256,5.08984,14.8393,7.82708,19.7824,16.8775,18.1297,14.3774
SLC6A1-AS1,0.454943,0.145965,0.116107,0.054557,0.140758,0.340434,0.496703,0.0959557
SLC6A10P,0.907449,7.8748,0.259147,0.22658,0.198648,1.91094,1.44154,0.207119
SLC6A11,1.64995,0.0999006,1.97528,1.63642,2.68366,0.574756,1.00417,1.15397
SLC6A12,0.176308,0.080385,0.191825,0.320483,0.142115,0.124988,0.0794437,0.0792661
SLC6A13,0.152424,0.114782,0.909551,1.52371,0.0777637,0.0430705,0.152169,0.222474
SLC6A14,0.032754,0.0375943,0.0297279,0,0.0181272,0.0283504,0.0239244,0.006219
SLC6A15,2.41755,7.41075,6.20722,2.69405,4.91549,7.61471,3.11751,4.80305
SLC6A16,1.52988,2.95481,1.16748,1.4122,1.1491,2.27927,1.32279,1.47117
SLC6A17,0.677843,0.77228,1.81643,0.791307,1.52156,2.04962,0.917528,1.12041
SLC6A18,0,0.0133968,0,0,0,0,0,0.0132103
SLC6A19,0,0.0164818,0,0,0,0,0,0
SLC6A2,0.0103217,0.215023,0.24129,0.0212368,0.0674551,0.0280204,0.0126778,0.0450048
SLC6A20,0.545223,0.45141,0.389478,0.35731,0.387027,0.626435,0.368825,0.26869
SLC6A3,0.015008,0.195016,0.112034,0.0242969,0.0417909,0.0505373,0.0184338,0.106834
SLC6A4,0.032562,0.00626838,0.0149584,0.0421725,0.00906714,0.00548239,0.0159979,0.0185434
SLC6A5,1.07236,10.5599,6.66696,1.06835,2.8425,9.50493,7.99149,5.51965
SLC6A6,10.5283,7.05745,6.35594,7.42896,6.77669,8.00085,5.99831,6.73531
SLC6A7,0.126326,0.0303981,0.117877,0.102256,0.120919,0.132932,0.0775808,0.0899248
SLC6A8,68.0236,43.5985,51.048,46.7575,58.9632,69.1205,65.9758,57.331
SLC6A9,9.47883,6.87937,20.7551,12.0905,14.5294,6.78836,12.6259,12.8015
SLC7A1,6.44447,7.20522,7.32269,7.0639,6.30261,9.96031,6.1033,7.58953
SLC7A10,0.0464199,0.0455461,0.181472,0.118207,0.0219174,0.0666557,0.0581822,0.151643
SLC7A11,1.31803,0.867323,1.61758,2.76754,1.71004,0.753961,1.17552,1.64068
SLC7A11-AS1,0.0131239,0.0371338,0.00773547,0.0213776,0.00901669,0.0607287,0.00816731,0.00632079
SLC7A14,1.85025,2.15147,2.79136,2.22782,2.85007,2.99282,2.30955,1.9211
SLC7A2,0.694243,0.244923,0.698729,1.41013,0.548401,0.407114,0.507751,0.570094
SLC7A3,4.55569,6.25747,2.23946,4.97311,1.91207,4.7273,2.84591,2.5572
SLC7A4,0.178681,0.0982779,0.337127,0.0550996,0.319855,0.0966992,0.17244,0.327071
SLC7A5,22.8843,20.4941,27.8195,41.0813,28.6457,37.2883,21.4791,28.2929
SLC7A5P1,0.914212,3.89722,2.10052,1.09516,1.15807,1.24934,0.799388,1.05572
SLC7A5P2,0.531508,3.02472,0.384374,0.252641,0.355202,1.105,0.32005,0.295823
SLC7A6,7.89718,8.37533,9.9916,6.91397,8.28573,7.56404,8.95435,9.10035
SLC7A6OS,7.6691,7.14324,7.50375,7.27307,9.45184,7.0303,8.85063,8.99248
SLC7A7,0.393788,0.300612,0.405012,0.764237,0.453737,0.388503,0.366927,0.167546
SLC7A8,1.42208,1.93785,4.59748,4.93805,2.37626,1.98297,3.46082,2.20157
SLC7A9,0.20006,0.234058,0.133494,0.0562391,0.0725489,0.267843,0.298677,0.173604
SLC8A1,6.77099,4.67497,5.26718,4.61806,4.28971,4.76195,5.87506,4.72695
SLC8A1-AS1,0.206233,0.0567157,0.236849,0.0953932,0.0410193,0.0496042,0.253309,0.0838894
SLC8A2,5.8048,9.0453,14.149,5.89724,14.1535,13.2257,16.161,13.0091
SLC8A3,1.36606,0.917356,3.13273,1.29064,4.76647,1.02204,2.71788,2.92268
SLC9A1,5.48842,2.24995,6.37756,6.78186,5.4295,4.18974,4.76525,4.30666
SLC9A2,0.113917,0.0313281,0.0622992,0.0234188,0.0830788,0.0913329,0.053303,0.0566354
SLC9A3,1.62646,1.87248,1.58712,1.14733,1.67247,3.517,1.38404,1.53363
SLC9A3R1,39.6099,3.74915,21.7949,35.2276,18.2061,6.75532,17.8779,13.9817
SLC9A3R2,3.75806,3.2619,8.47291,20.1676,7.17946,2.78719,6.12439,5.55038
SLC9A4,0.820161,1.22454,0.605802,0.744952,0.65574,1.24629,0.593064,0.655593
SLC9A5,0.924746,1.71172,1.29803,0.793334,1.07843,1.80316,1.27175,0.907713
SLC9A6,10.3412,10.1073,17.4327,9.38972,17.3665,11.6552,14.7554,16.808
SLC9A7,3.03057,2.60863,8.4046,3.21984,3.8504,9.70609,2.58976,3.25364
SLC9A7P1,0.179665,0.124682,0.36275,0.155621,0.213946,0.350214,0.147366,0.170585
SLC9A8,3.05049,1.46264,3.08801,2.59215,3.34855,1.77392,3.39665,2.51665
SLC9A9,2.29524,0.352538,1.94427,1.95016,1.4845,1.15111,0.779771,0.87294
SLC9B1,0.27291,0.290904,0.658125,0.208647,0.0437583,0.39187,0.323386,0.348243
SLC9B2,4.31261,4.90344,5.86069,3.14726,5.60084,5.56039,4.89787,5.68551
SLC9C1,0,0.00689173,0,0,0,0.00602758,0,0
SLC9C2,0.0866884,0.0128369,0.0382914,0.00719704,0.0557054,0.0280683,0.032762,0.00632913
SLCO1A2,0.139631,0.107155,0.180759,0.278969,0.0771717,0.186021,0.139355,0.239113
SLCO1B1,0,0,0.0121648,0,0,0,0.0130102,0.0100535
SLCO1C1,1.57892,0.0610455,0.561951,0.914184,0.700734,0.404477,0.463845,0.425483
SLCO2A1,0.188743,0.0605568,0.393383,0.347057,0.10706,0.0353091,0.0772754,0.106158
SLCO2B1,0.0149996,0.0144376,0.0234084,0.207247,0.0104419,0,0.00921177,0.0207661
SLCO3A1,4.5643,4.69062,6.39702,4.44119,8.42084,7.36545,9.18488,5.47405
SLCO4A1,0.606153,1.27948,1.19525,0.75751,1.07555,1.39004,0.821597,1.17917
SLCO4C1,0.0221461,0.0106581,0.0382674,0.0298775,0.0770843,0.0605912,0.102005,0.0893331
SLCO5A1,2.74192,3.78746,2.4919,1.91613,3.16948,2.71953,3.0976,3.39084
SLED1,0,0.0378861,0,0,0,0,0,0.0373588
SLFN11,0.425579,0.21926,0.137854,0.814161,0.171637,0.00620331,0.0835723,0.123141
SLFN12,1.54312,0.142667,0.326265,1.13185,0.171972,0.0207964,0.166884,0.375151
SLFN12L,0.0178532,0,0,0.0378113,0,0,0,0
SLFN13,0.252995,0.182863,0.0218483,0.0162748,0.0683238,0.0407863,0.0530038,0.0953209
SLFN14,0.0204863,0.00985933,0,0,0,0,0,0
SLFN5,1.9185,0.30573,0.941148,2.42924,1.31786,0.422484,0.522784,0.801923
SLFNL1,0.129369,0.210485,1.79E-09,0.0738502,0.136357,0.247348,0.108292,0.115129
SLFNL1-AS1,0.155616,0.267463,0.0935334,0.0962735,0.0991575,0.205521,0.146939,0.0701524
SLIRP,45.8324,32.7985,57.9414,39.2236,52.2983,28.3062,50.7085,65.1556
SLIT1,42.683,63.6336,67.4636,19.4393,52.333,96.2132,58.2007,55.2685
SLIT2,12.9533,10.6713,27.3144,14.1541,16.6647,21.9649,19.0233,21.3341
SLIT2-IT1,0,0,0.0564113,0,0,0.0413506,0.0603317,0.0466208
SLIT3,6.5187,4.77978,20.594,11.5186,14.5077,16.6756,8.1415,10.8379
SLITRK1,8.12304,6.6845,11.166,4.88425,13.1008,12.3827,11.7951,9.5468
SLITRK2,0.124,9.7778,0.503346,11.0849,23.9195,5.63727,24.0843,22.7051
SLITRK3,5.22941,1.80211,5.74154,3.50912,6.01625,4.17334,5.11856,5.20518
SLITRK4,0.341614,1.88093,0.428063,0.610229,2.00013,0.547137,1.69419,1.9509
SLITRK5,11.2877,7.21549,10.3555,6.47116,12.1104,12.3588,13.8725,12.1504
SLITRK6,3.77747,0.183495,1.54069,4.16841,1.47458,1.74158,1.15343,1.68208
SLK,8.94153,4.82531,7.55354,9.5027,7.43431,6.51216,7.30232,7.32714
SLMAP,6.75237,6.25507,6.144,7.29494,6.42557,6.2579,6.11159,6.82727
SLMO1,1.013,3.73518,1.85344,1.52057,1.38683,2.22595,1.68749,1.23946
SLMO2,13.0663,8.28248,9.34696,7.53815,12.096,7.22985,11.4675,14.9061
SLMO2-ATP5E,15.6762,25.2532,15.1631,16.8504,21.7767,20.7987,18.9652,23.4574
SLN,0.0404394,0,0.0928855,1.22208,0,0,0.0496703,0.0767646
SLPI,0.740487,0.142548,0.226777,0.213119,0,0.166232,0.303172,0.327982
SLTM,26.5362,21.4788,22.8316,20.2127,24.2789,15.0257,25.8043,24.4118
SLU7,12.8395,14.3017,13.0336,10.2446,14.6688,11.7361,14.2239,15.7117
SLURP1,0,0,0,0,0,0.0925575,0,0.052177
SLX1A,6.31264,3.18252,5.02586,5.37839,5.509,2.78041,5.83308,5.94604
SLX1A-SULT1A3,4.67808,3.69716,2.53342,3.45365,2.5747,4.32023,3.61345,2.76869
SLX1B,6.31264,3.18252,5.02586,5.37839,5.509,2.78041,5.83308,5.94604
SLX1B-SULT1A4,4.67808,3.69716,2.53342,3.45365,2.5747,4.32023,3.61345,2.76869
SLX4,3.67973,1.26713,3.43181,2.25048,3.13884,2.33324,3.45532,3.37385
SMA4,7.81309,19.1709,13.0767,7.33479,12.1028,17.909,10.5778,5.24172
SMA5,4.90919,8.85372,4.29364,4.14469,6.53766,8.63792,5.08606,3.32301
SMAD1,13.3378,8.63095,15.5947,11.9299,16.2244,10.5359,14.8289,15.1742
SMAD2,6.79407,5.96973,6.46279,6.71308,6.09214,5.97689,5.93362,6.08354
SMAD3,12.1229,9.51519,14.4414,14.5526,10.7898,13.019,13.3784,9.99354
SMAD4,11.5996,12.9236,10.575,11.0715,11.1386,11.1381,12.0268,13.3173
SMAD5,13.0333,9.25957,11.8977,15.6296,10.9122,9.61714,10.1776,11.0591
SMAD5-AS1,0.179507,0.188488,0.13119,0.387479,0.136323,0.12364,0.120263,0.247819
SMAD6,2.27271,1.51356,3.94109,4.0927,3.29,0.930278,4.20864,2.35241
SMAD7,1.95649,2.72936,2.85718,4.39565,2.22658,1.86562,2.8643,2.75305
SMAD9,5.06539,5.08056,4.20907,6.78425,3.68671,4.74888,5.13885,4.0358
SMAGP,0.385061,1.15624,0.830939,0.74555,0.529466,0.642466,0.369263,0.469383
SMAP1,16.8033,26.0083,24.1812,22.7009,30.7074,20.3311,21.7253,25.0919
SMAP2,20.2198,18.484,31.9735,20.4199,34.7221,24.755,27.7356,33.0145
SMARCA1,26.4439,12.1674,42.9317,52.8836,23.6489,25.0277,23.4955,22.7865
SMARCA2,14.7627,2.9674,7.31595,15.7283,10.6699,9.42329,7.01594,5.55668
SMARCA4,86.3258,82.9843,75.636,52.7875,86.7955,78.4532,91.0276,91.8277
SMARCA5,33.2639,17.1757,33.8091,25.6386,34.1422,19.374,35.596,40.5333
SMARCAD1,15.8254,8.15174,15.8995,12.4171,18.0732,8.48727,17.9522,20.2121
SMARCAL1,8.89196,3.8156,7.45922,7.88025,8.4902,5.36996,8.07729,8.51921
SMARCB1,83.5516,95.9677,84.2808,77.7932,89.5434,62.9874,101.887,98.1171
SMARCC1,37.156,33.3453,28.2556,27.788,29.1215,24.1567,32.5937,35.3195
SMARCC2,58.0398,46.3942,49.0659,34.2513,56.3918,52.0107,60.636,49.7609
SMARCD1,34.1788,47.7625,33.8602,23.7012,32.7183,36.5417,40.3175,40.5322
SMARCD2,6.7887,7.16007,4.79786,10.099,3.79853,5.75088,4.3328,3.30767
SMARCD3,38.2684,30.7622,43.8703,39.7945,45.3523,30.1585,47.8072,39.3315
SMARCE1,90.8424,92.4736,86.3615,74.9484,85.8188,76.7005,90.6858,89.3694
SMC1A,18.3438,13.8231,26.5996,11.955,13.9428,11.4918,16.0995,16.4254
SMC1B,0.0208284,0.00668264,0.00797348,0.0224798,0.0386654,0.0116894,0.0085276,0.0263585
SMC2,9.51338,2.27554,5.73992,5.79429,5.43797,1.83908,6.26348,6.684
SMC3,40.7992,30.9022,33.0705,28.7232,35.144,29.6444,41.0563,43.4118
SMC4,25.6472,9.15334,13.9891,15.9957,7.23018,7.71877,15.1768,15.9746
SMC5,7.91553,4.22697,5.94677,6.85982,6.09867,4.67399,5.81391,6.82959
SMC6,6.36921,4.15115,6.05666,5.1995,5.71617,4.3395,5.73621,6.48714
SMCHD1,11.2405,7.19539,9.18342,9.89788,9.67815,9.22768,9.71292,10.7172
SMCR5,0.2076,0.0799285,0.0476839,0.067218,0.115616,0.192242,0.127494,0.039408
SMCR7,5.67181,5.52396,9.02308,6.20773,9.73367,7.67913,9.08573,9.6012
SMCR7L,14.9985,11.1944,15.8333,12.4944,16.8952,14.9421,16.3817,18.0247
SMCR8,4.54801,2.59908,4.30015,3.83037,4.22605,3.05111,4.52176,4.94186
SMCR9,0,0.0523289,0,0,0,0,0,0
SMEK1,20.4211,15.9189,17.5307,16.5813,18.6344,16.4444,19.1216,19.2384
SMEK2,22.0653,10.2823,18.6786,18.325,22.1497,12.6447,22.5059,24.9024
SMEK3P,0.00942853,0,0,0,0,0,0,0
SMG1,6.13403,7.59738,5.07814,5.27434,5.07488,8.89283,5.33028,5.88294
SMG1P1,1.75774,3.74813,1.9621,2.3942,1.48573,3.28707,1.81607,1.82468
SMG5,26.3312,25.7431,19.5261,16.5486,22.2306,29.3885,22.4883,22.4742
SMG6,12.3713,8.58976,12.3568,13.7354,12.643,8.43784,12.8247,12.8657
SMG7,18.4933,18.4042,19.211,14.5713,19.8805,16.3858,20.3925,21.9602
SMG7-AS1,0.793956,0.173683,0.55262,0.480387,0.686697,0.354446,0.620576,0.570886
SMG8,8.28858,4.92427,10.2872,7.97021,10.9864,6.21673,10.225,10.9554
SMG9,19.8603,14.5635,16.5698,13.0939,18.603,15.8109,18.6767,17.7188
SMIM1,1.78422,1.14491,1.61444,2.80099,1.50554,0.364127,1.39459,1.28292
SMIM2-IT1,0,0,0,0,0,0,0.0758564,0
SMIM3,1.82133,1.04698,2.90516,25.227,2.48299,1.28837,2.05066,2.07682
SMN1,18.5307,14.4799,17.172,14.3584,18.0607,11.005,17.1308,17.9772
SMN2,17.0818,31.7405,48.2877,28.3381,34.7571,28.3441,29.0424,25.4321
SMNDC1,12.5998,33.5261,12.9497,12.1855,13.957,18.4581,15.5116,18.6426
SMO,23.8804,10.7819,20.8663,31.9466,17.2236,10.6935,22.7919,17.5897
SMOC1,7.18698,0.761129,2.17396,6.85226,1.64587,1.05552,4.5518,1.698
SMOC2,5.15169,0.900459,3.39083,13.4696,1.24778,0.857707,1.58952,1.41646
SMOX,9.54483,16.5129,10.6009,12.2153,8.82829,13.557,8.29173,9.58168
